Recall,Precision,Threshold
0.8934426229508197,0.5240384615384616,0.14443130791187286
0.8934426229508197,0.5265700483091788,0.14617127180099487
0.8934426229508197,0.529126213592233,0.14866814017295837
0.8934426229508197,0.5317073170731708,0.1537064164876938
0.8934426229508197,0.5343137254901961,0.1543387919664383
0.8934426229508197,0.5369458128078818,0.1555687040090561
0.8934426229508197,0.5477386934673367,0.15560217201709747
0.8934426229508197,0.5505050505050505,0.15655426681041718
0.8934426229508197,0.5532994923857868,0.15881697833538055
0.8934426229508197,0.558974358974359,0.15996858477592468
0.8852459016393442,0.5567010309278351,0.16552580893039703
0.8852459016393442,0.5595854922279793,0.16671167314052582
0.8852459016393442,0.5625,0.16701951622962952
0.8852459016393442,0.5684210526315789,0.16870224475860596
0.8852459016393442,0.5714285714285714,0.16871768236160278
0.8852459016393442,0.574468085106383,0.16965404152870178
0.8852459016393442,0.5837837837837838,0.1727236807346344
0.8852459016393442,0.5869565217391305,0.17425797879695892
0.8852459016393442,0.5901639344262295,0.17453540861606598
0.8852459016393442,0.5934065934065934,0.17464470863342285
0.8852459016393442,0.5966850828729282,0.17704355716705322
0.8852459016393442,0.6,0.17771026492118835
0.8852459016393442,0.6033519553072626,0.18232020735740662
0.8852459016393442,0.6101694915254238,0.18435987830162048
0.8852459016393442,0.6136363636363636,0.18584837019443512
0.8852459016393442,0.6171428571428571,0.18629895150661469
0.8852459016393442,0.6206896551724138,0.18967723846435547
0.8852459016393442,0.6242774566473989,0.19656817615032196
0.8770491803278688,0.622093023255814,0.19722919166088104
0.8770491803278688,0.6257309941520468,0.19724692404270172
0.8770491803278688,0.6294117647058823,0.19786162674427032
0.8770491803278688,0.6331360946745562,0.2041747123003006
0.8770491803278688,0.6369047619047619,0.2060764729976654
0.8770491803278688,0.6407185628742516,0.21192918717861176
0.8770491803278688,0.6815286624203821,0.21262773871421814
0.8770491803278688,0.6903225806451613,0.21288985013961792
0.8770491803278688,0.6948051948051948,0.21751023828983307
0.8770491803278688,0.7039473684210527,0.22260887920856476
0.8770491803278688,0.7086092715231788,0.22417689859867096
0.8770491803278688,0.7133333333333334,0.22862520813941956
0.8770491803278688,0.722972972972973,0.23020081222057343
0.8770491803278688,0.7278911564625851,0.23075614869594574
0.8770491803278688,0.7328767123287672,0.23542635142803192
0.8770491803278688,0.7430555555555556,0.23638533055782318
0.8770491803278688,0.7482517482517482,0.23882059752941132
0.8770491803278688,0.7535211267605634,0.2428005039691925
0.8770491803278688,0.7642857142857142,0.2460917979478836
0.8770491803278688,0.7697841726618705,0.24705615639686584
0.8688524590163934,0.7681159420289855,0.2485598921775818
0.8688524590163934,0.7737226277372263,0.24862460792064667
0.8688524590163934,0.7851851851851852,0.2520550787448883
0.8688524590163934,0.7910447761194029,0.25658488273620605
0.8688524590163934,0.7969924812030075,0.2579018771648407
0.8688524590163934,0.803030303030303,0.2594911754131317
0.8688524590163934,0.8091603053435115,0.2625378370285034
0.8688524590163934,0.8153846153846154,0.264492005109787
0.8688524590163934,0.8217054263565892,0.2648867964744568
0.8688524590163934,0.828125,0.26619765162467957
0.8688524590163934,0.8346456692913385,0.2814364433288574
0.8688524590163934,0.848,0.28719788789749146
0.8688524590163934,0.8548387096774194,0.30961874127388
0.8688524590163934,0.8617886178861789,0.31190091371536255
0.8688524590163934,0.8688524590163934,0.3205551505088806
