False_Positive_Rate,True_Positive_Rate,Threshold
0.7656903765690377,0.9590163934426229,0.044673767
0.7719665271966527,0.9590163934426229,0.043280333
0.7719665271966527,0.9672131147540983,0.04323807
0.8577405857740585,0.9672131147540983,0.04288535
0.8577405857740585,0.9754098360655737,0.042707235
0.8598326359832636,0.9754098360655737,0.042414103
0.8598326359832636,0.9836065573770492,0.040739514
0.8661087866108786,0.9836065573770492,0.035876572
0.9100418410041841,0.9918032786885246,0.03505186
0.9121338912133892,0.9918032786885246,0.03491421
0.9205020920502092,0.9918032786885246,0.03335191
0.9225941422594143,0.9918032786885246,0.03276135
0.9288702928870293,0.9918032786885246,0.032627832
0.9456066945606695,0.9918032786885246,0.02677351
0.9476987447698745,1.0,0.025518963
0.9518828451882845,1.0,0.021619024
0.9602510460251046,1.0,0.021585956
0.9686192468619247,1.0,0.01959647
0.9874476987447699,1.0,0.018064214
1.0,1.0,0.013118208
